Diario,Tipo_de_pieza,Interactividad,Soporte,Número_de_fuentes,Número_de_fuentes_label,Tipo_de_fuente,Número_de_visualizaciones,Número_de_visualizaciones_label,Deporte,Autor,Clásico,Perfil_del_autor,Fecha,Titular,Enlace final copiado
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Nico Garc?a,No,Periodista,14/12/2019,"El Almer?a regresa a Madrid, su tierra maldita","<a href='https://as.com/futbol/2019/12/14/segunda/1576307429_107629.html' target='_blank'>'El Almer?a regresa a Madrid, su tierra maldita'</a><br/>"
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Pedro Iranzo,No,Periodista,13/12/2019,"Luis Alberto, un 'socio' de lujo","<a href='https://as.com/futbol/2019/12/12/internacional/1576174433_458566.html' target='_blank'>'Luis Alberto, un 'socio' de lujo'</a><br/>"
As,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Andr?s Onrubia,No,Periodista,13/12/2019,Mbapp?: m?s precoz que Cristiano y Messi,<a href='https://as.com/futbol/2019/12/13/internacional/1576236978_546601.html' target='_blank'>'Mbapp?: m?s precoz que Cristiano y Messi'</a><br/>
As,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Redacci?n,No,Periodista,13/12/2019,Raheem Sterling ya es el futbolista m?s caro de la Premier League,<a href='https://as.com/futbol/2019/12/12/internacional/1576150478_168274.html' target='_blank'>'Raheem Sterling ya es el futbolista m?s caro de la Premier League'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,2,Dos,Fútbol,Jon Prada/ Departamento de infografía,No,Periodista y departamento de infografía,14/12/2019,La 'party' 2.0 de Vardy: suma ocho jornadas seguidas marcando y va a por su r?cord,<a href='https://www.marca.com/futbol/premier-league/2019/12/14/5df28328e2704e30278b4637.html' target='_blank'>'La 'party' 2.0 de Vardy: suma ocho jornadas seguidas marcando y va a por su r?cord'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Andr?s Castej?n,No,Periodista,14/12/2019,"James Harden, el mejor anotador de la NBA en el siglo XXI","<a href='https://www.marca.com/baloncesto/nba/2019/12/14/5df4b5ff46163ff2b08b465e.html' target='_blank'>'James Harden, el mejor anotador de la NBA en el siglo XXI'</a><br/>"
As,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Guillem Balagu?,No,Periodista,14/12/2019,El Fútbol ingl?s se prepara para el Brexit,<a href='https://imgur.com/r4xjEV0' target='_blank'>'El Fútbol ingl?s se prepara para el Brexit'</a><br/>
As,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Manu de Juan,No,Periodista,14/12/2019,La media pasa al ataque,<a href='https://imgur.com/UZ0lhe5' target='_blank'>'La media pasa al ataque'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mario de la Riva,No,Periodista,14/12/2019,Mestalla es hist?ricamente territorio hostil para Zidane,<a href='https://as.com/futbol/2019/12/15/primera/1576379741_661634.html' target='_blank'>'Mestalla es hist?ricamente territorio hostil para Zidane'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,No,Periodista,14/12/2019,"El Real Madrid, el equipo con m?s goleadores de LaLiga","<a href='https://www.mundodeportivo.com/futbol/real-madrid/20191213/472203635777/real-madrid-liga-futbol-varane-clasico.html' target='_blank'>'El Real Madrid, el equipo con m?s goleadores de LaLiga'</a><br/>"
As,Artículo de datos,Estática,Papel,1,Una,Externa,0,Ninguna,Fútbol,Redacci?n,No,Periodista,15/12/2019,La cantera che y 'La F?brica' est?n a la cabeza de Europa,<a href='https://imgur.com/V4CiCaV' target='_blank'>'La cantera che y 'La F?brica' est?n a la cabeza de Europa'</a><br/>
Marca,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Andr?s Castej?n,No,Periodista,15/12/2019,Temporal de r?cords en la NBA,<a href='https://imgur.com/hi1sfaW' target='_blank'>'Temporal de r?cords en la NBA'</a><br/>
Mundo Deportivo,Previa,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jaume Miserachs,No,Periodista,15/12/2019,Celades gana a Zidane,<a href='https://imgur.com/VOVTBKy' target='_blank'>'Celades gana a Zidane'</a><br/>
Mundo Deportivo,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Balonmano,Llu?s Carles P?rez,No,Periodista,15/12/2019,Igualdad hist?rica llevada al extremo,<a href='https://www.mundodeportivo.com/balonmano/20191214/472228661589/igualdad-historica-llevada-al-extremo-entre-espana-y-holanda.html' target='_blank'>'Igualdad hist?rica llevada al extremo'</a><br/>
Sport,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Josep Maria Casanovas,No,Periodista,15/12/2019,Cristiano solo gana a Messi en Instagram,<a href='https://imgur.com/OVVaEUn' target='_blank'>'Cristiano solo gana a Messi en Instagram'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Marc Bernad,No,Periodista,15/12/2019,"Jugar a domicilio, un agujero negro para el Girona en 2019","<a href='https://as.com/futbol/2019/12/15/segunda/1576413312_392773.html' target='_blank'>'Jugar a domicilio, un agujero negro para el Girona en 2019'</a><br/>"
As,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Redacci?n,No,Periodista,14/12/2019,Sadio Man? ya es el cuarto futbolista m?s caro de la Premier League,<a href='https://as.com/futbol/2019/12/14/internacional/1576330146_811933.html' target='_blank'>'Sadio Man? ya es el cuarto futbolista m?s caro de la Premier League'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Estepa,No,Periodista,15/12/2019,"El Bar?a de Valverde, el peor en posesi?n desde la 'era Guardiola'","<a href='https://www.marca.com/futbol/barcelona/2019/12/15/5df537c5268e3e3d088b456d.html' target='_blank'>'El Bar?a de Valverde, el peor en posesi?n desde la 'era Guardiola''</a><br/>"
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Juancar Navacerrada,No,Periodista,15/12/2019,El mejor Getafe de la historia,<a href='https://www.marca.com/futbol/getafe/2019/12/15/5df64dfd22601db5388b456d.html' target='_blank'>'El mejor Getafe de la historia'</a><br/>
Sport,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Sergi Capdevila,No,Periodista,15/12/2019,"Griezmann, un ejecutador precoz","<a href='https://www.sport.es/es/noticias/barca/griezmann-ejecutador-precoz-7775209' target='_blank'>'Griezmann, un ejecutador precoz'</a><br/>"
As,Predicción,Estática,Papel y digital,1,Una,Interna,1,Una,Fútbol,J.L. Guerrero/ Departamento de infografía,No,Periodista y departamento de infografía,16/12/2019,As? llegan los posibles rivales espa?oles en la Champions,<a href='https://as.com/futbol/2019/12/15/champions/1576436985_984013.html' target='_blank'>'As? llegan los posibles rivales espa?oles en la Champions'</a><br/><b>Visualización en papel:</b><a href='https://imgur.com/vnWnxji' target='_blank'>'https://imgur.com/vnWnxji'</a>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,8,Tres o más,Fútbol,B. Fern?ndez,No,Periodista,13/12/2019,El lateral izquierdo del Real Madrid: ?est? Reguil?n preparado?,<a href='https://www.marca.com/futbol/real-madrid/2019/12/13/5df37cd1ca47415f108b45d8.html' target='_blank'>'El lateral izquierdo del Real Madrid: ?est? Reguil?n preparado?'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Aimara G. Gil,No,Periodista,16/12/2019,El Granada se olvida de c?mo remontar los encuentros,<a href='https://as.com/futbol/2019/12/16/primera/1576529725_350916.html' target='_blank'>'El Granada se olvida de c?mo remontar los encuentros'</a><br/>
Marca,Previa,Estática,Digital,1,Una,Interna,0,Ninguna,Fútbol,David Pecker,Sí,Departamento de documentaci?n,15/12/2019,El Cl?sico m?s igualado: hace nueve a?os que Madrid y Bar?a no llegaban empatados,<a href='https://www.marca.com/futbol/real-madrid/2019/12/15/5df6b442e2704e2e038b45ef.html' target='_blank'>'El Cl?sico m?s igualado: hace nueve a?os que Madrid y Bar?a no llegaban empatados'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Dar?o Puig,No,Periodista,16/12/2019,El Valencia m?s espa?ol de la temporada,<a href='https://www.marca.com/futbol/valencia/2019/12/16/5df72e4dca474160468b459f.html' target='_blank'>'El Valencia m?s espa?ol de la temporada'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Adri?n D?az,No,Periodista,16/12/2019,Sangr?a de puntos perdidos,<a href='https://www.marca.com/futbol/elche/2019/12/16/5df7a53522601df02a8b45fc.html' target='_blank'>'Sangr?a de puntos perdidos'</a><br/>
Marca,Artículo de datos,Estática,Digital,3,Tres o más,Externa,0,Ninguna,Baloncesto,Redacci?n,No,Periodista,16/12/2019,R?cord in?dito de LeBron y Davis para ampliar la hist?rica racha de los Lakers,<a href='https://www.marca.com/baloncesto/nba/2019/12/16/5df72eace2704ef2a18b4614.html' target='_blank'>'R?cord in?dito de LeBron y Davis para ampliar la hist?rica racha de los Lakers'</a><br/>
Marca,Visualización,Interactiva,Papel y digital,2,Dos,Interna y externa,11,Tres o más,Fútbol,Redacci?n/ Departamento infografía,No,Equipo multidisciplinar,16/12/2019,Benzema vuelve a igualar a Messi en el liderato del Pichichi,<a href='https://www.marca.com/futbol/premios-marca/2019/12/16/5df7387de2704e28828b45d5.html' target='_blank'>'Benzema vuelve a igualar a Messi en el liderato del Pichichi'</a><br/>
As,Previa,Estática,Papel y digital,2,Dos,Interna y externa,3,Tres o más,Fútbol,Santi Gim?nez/ Miguel ?ngel Fern?ndez,Sí,Periodista y departamento de infografía,17/12/2019,"Messi, el hombre r?cord llega con hambre","<a href='https://as.com/futbol/2019/12/18/primera/1576631789_518777.html?id_externo_rsoc=comp_tw' target='_blank'>'Messi, el hombre r?cord llega con hambre'</a><br/><b>Visualización en papel:</b><a href='https://imgur.com/O8Yt4xg' target='_blank'>'https://imgur.com/O8Yt4xg'</a>"
As,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Ricardo Gonz?lez,No,Periodista,17/12/2019,El mejor 'Chacho' de siempre lidera el proyecto de Messina,<a href='https://as.com/baloncesto/2019/12/16/euroliga/1576530188_719540.html' target='_blank'>'El mejor 'Chacho' de siempre lidera el proyecto de Messina'</a><br/>
Marca,Previa,Estática,Papel y digital,3,Tres o más,Interna y externa,8,Tres o más,Fútbol,Miguel ?ngel Garc?a/ Martina Gil/ Departamento de documentaci?n,Sí,Equipo multidisciplinar,17/12/2019,"Los n?meros, por l?neas, del Cl?sico","<a href='https://www.marca.com/futbol/real-madrid-barcelona/2019/12/17/5df8caf1ca4741c7268b457c.html' target='_blank'>'Los n?meros, por l?neas, del Cl?sico'</a><br/>"
Mundo Deportivo,Previa,Estática,Papel y digital,1,Una,Externa,1,Una,Fútbol,Felip Mu?oz/ Departamento de infografía,No,Periodista y departamento de infografía,17/12/2019,Idilio de Pep con el Bern?beu,<a href='https://www.mundodeportivo.com/futbol/champions-league/20191216/472260121032/guardiola-espera-mantener-su-idilio-con-el-bernabeu.html' target='_blank'>'Idilio de Pep con el Bern?beu'</a><br/>
Mundo Deportivo,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Jos? Ignacio Huguet,No,Periodista,17/12/2019,Un agujero negro en defensa,<a href='https://www.mundodeportivo.com/baloncesto/20191216/472254803558/barca-basket-agujero-negro-defensa-pesic-unicaja-cska-estadisticas.html' target='_blank'>'Un agujero negro en defensa'</a><br/>
Mundo Deportivo,Visualización,Interactiva,Digital,0,No se indica,Ninguna,5,Tres o más,Fútbol,Vanesa Mauri,Sí,Departamento de infografía,17/12/2019,Datos de los Cl?sicos FC Barcelona - R. Madrid,<a href='https://www.mundodeportivo.com/futbol/el-clasico-barca-real-madrid/20191217/472299302618/clasico-barcelona-real-madrid-datos-clasico.html' target='_blank'>'Datos de los Cl?sicos FC Barcelona - R. Madrid'</a><br/>
Mundo Deportivo,Elemento de gamificaci?n,Interactiva,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,Sí,Periodista,17/12/2019,Bar?a - Real Madrid: ?Cu?nto sabes de El Cl?sico?,<a href='https://www.mundodeportivo.com/futbol/el-clasico-barca-real-madrid/20191217/472303001428/clasico-preguntas-barcelona-real-madrid.html' target='_blank'>'Bar?a - Real Madrid: ?Cu?nto sabes de El Cl?sico?'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jon Zubieta,No,Periodista,16/12/2019,Ra?l Garc?a est?... en casi todas,<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191216/472254794802/raul-garcia-athletic-iribar-real-madrid.html' target='_blank'>'Ra?l Garc?a est?... en casi todas'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jaume Miserachs,No,Periodista,17/12/2019,Zidane no repite equipo en Liga desde que volvi? al Real Madrid,<a href='https://www.mundodeportivo.com/futbol/el-clasico-barca-real-madrid/20191217/472298023269/clasico-zidane-repite-equipo.html' target='_blank'>'Zidane no repite equipo en Liga desde que volvi? al Real Madrid'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,Sí,Periodista,17/12/2019,Sergio Ramos puede batir el r?cord hist?rico de Cl?sicos,<a href='https://www.mundodeportivo.com/futbol/real-madrid/20191217/472301331202/sergio-ramos-calsico-record.html' target='_blank'>'Sergio Ramos puede batir el r?cord hist?rico de Cl?sicos'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Roger Torell?,Sí,Periodista,17/12/2019,Ansu Fati: otro r?cord a tiro en el Cl?sico,<a href='https://www.mundodeportivo.com/futbol/fc-barcelona/20191217/472302339598/ansu-fati-clasico-barca-madrid-debut-mas-joven-siglo-xxi-record-carles-perez-vinicius-rodrygo.html' target='_blank'>'Ansu Fati: otro r?cord a tiro en el Cl?sico'</a><br/>
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,?ngel P?rez,Sí,Periodista,17/12/2019,"La historia de los Cl?sicos, en cifras","<a href='https://www.mundodeportivo.com/futbol/fc-barcelona/20191217/472288844061/fc-barcelona-barca-real-madrid-clasico-cifras.html#5' target='_blank'>'La historia de los Cl?sicos, en cifras'</a><br/>"
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,?ngel P?rez,Sí,Periodista,17/12/2019,Los precedentes de Cl?sicos a los que llegaron empatados,<a href='https://www.mundodeportivo.com/futbol/fc-barcelona/20191216/472251400135/fc-barcelona-barca-clasico-real-madrid.html' target='_blank'>'Los precedentes de Cl?sicos a los que llegaron empatados'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Sergi Sol?,Sí,Periodista,17/12/2019,Historia de los Cl?sicos jugados en el campo del Bar?a,<a href='https://www.mundodeportivo.com/futbol/el-clasico-barca-real-madrid/20191216/472171781741/fc-barcelona-barca-real-madrid-clasico-historia-balance.html' target='_blank'>'Historia de los Cl?sicos jugados en el campo del Bar?a'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Julio Terr?n,No,Periodista,16/12/2019,Cinco goles a partir del minuto 85,<a href='https://www.mundodeportivo.com/futbol/granada/20191216/472266178113/granada-goles-encajados.html' target='_blank'>'Cinco goles a partir del minuto 85'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,1,Una,Fútbol,Juan Ignacio Garc?a-Ochoa,Sí,Periodista,18/12/2019,89 ligas y 2.385 partidos despu?s... solo 5 goles de diferencia,<a href='https://www.marca.com/futbol/real-madrid-barcelona/2019/12/18/5df9f84b268e3e06138b45f7.html' target='_blank'>'89 ligas y 2.385 partidos despu?s... solo 5 goles de diferencia'</a><br/>
As,Previa,Estática,Papel y digital,0,No se indica,Ninguna,2,Dos,Tenis,Jes?s M?nguez,No,Periodista,18/11/2019,Adaptaci?n expr?s,<a href='https://as.com/tenis/2019/11/17/copa_davis/1574024752_091267.html' target='_blank'>'Adaptaci?n expr?s'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,No,Periodista,14/12/2019,El vac?o goleador detr?s de Stuani,<a href='https://www.sport.es/es/noticias/girona/vacio-goleador-detras-stuani-7775441' target='_blank'>'El vac?o goleador detr?s de Stuani'</a><br/>
As,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Miguel,Sí,Periodista,17/12/2019,El Barcelona de Valverde impone su ley en LaLiga: 72 veces m?s l?der que el Real Madrid,<a href='https://as.com/futbol/2019/12/17/primera/1576602519_118893.html' target='_blank'>'El Barcelona de Valverde impone su ley en LaLiga: 72 veces m?s l?der que el Real Madrid'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mario Cortegana,No,Periodista,17/12/2019,"Vinicius, ante su espejo","<a href='https://as.com/futbol/2019/12/16/champions/1576513820_030676.html' target='_blank'>'Vinicius, ante su espejo'</a><br/>"
As,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,Sí,Periodista,17/12/2019,El Real Madrid puede igualar su peor racha sin ganar al Bar?a,<a href='https://as.com/futbol/2019/12/17/primera/1576616635_204938.html' target='_blank'>'El Real Madrid puede igualar su peor racha sin ganar al Bar?a'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mario Cortegana,No,Periodista,16/12/2019,"EL Lugo, cerca de firmar su peor primera vuelta desde el ascenso","<a href='https://as.com/futbol/2019/12/16/segunda/1576522075_335612.html' target='_blank'>'EL Lugo, cerca de firmar su peor primera vuelta desde el ascenso'</a><br/>"
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Alberto Clemente,No,Periodista,17/12/2019,El 'nuevo' Westbrook: de jugador franquicia a la sombra de Harden,<a href='https://as.com/baloncesto/2019/12/17/nba/1576600939_554214.html' target='_blank'>'El 'nuevo' Westbrook: de jugador franquicia a la sombra de Harden'</a><br/>
As,Elemento de gamificaci?n,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,Sí,Periodista,17/12/2019,?Piensas que lo sabes todo del Cl?sico? El test m?s afilado de los Madrid-Bar?a,<a href='https://www.youtube.com/watch?time_continue=6&v=JndlQG3pLZ0&feature=emb_title' target='_blank'>'?Piensas que lo sabes todo del Cl?sico? El test m?s afilado de los Madrid-Bar?a'</a><br/>
Marca,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,A. Est?vez,No,Periodista,17/12/2019,Trece a?os sin que el Celta caiga en la Copa ante un rival de inferior categor?a,<a href='https://www.marca.com/futbol/celta/2019/12/17/5df89bc446163f872b8b465b.html' target='_blank'>'Trece a?os sin que el Celta caiga en la Copa ante un rival de inferior categor?a'</a><br/>
As,Previa,Estática,Papel y digital,5,Tres o más,Interna y externa,5,Tres o más,Fútbol,Luis Nieto/ F. Robato,Sí,Periodista y departamento de infografía,18/12/2019,Nace un nuevo Cl?sico: Messi contra Benzema,<a href='https://as.com/futbol/2019/12/17/primera/1576614996_985497.html' target='_blank'>'Nace un nuevo Cl?sico: Messi contra Benzema'</a><br/><b>Visualización en papel:</b><a href='https://imgur.com/Q6XUBnY' target='_blank'>'https://imgur.com/Q6XUBnY'</a>
As,Previa,Estática,Papel,0,No se indica,Ninguna,2,Dos,Fútbol,Juan Jim?nez / Miguel ?ngel Fern?ndez,Sí,Periodista y departamento de infografía,18/12/2019,Un cazador y un estilista,<a href='https://imgur.com/p3QpruV' target='_blank'>'Un cazador y un estilista'</a><br/>
As,Previa,Estática,Papel y digital,1,Una,Interna,0,Ninguna,Fútbol,Mister Chip,Sí,Periodista,18/12/2019,El balance de los Cl?sicos: 96 a 95 para el Bar?a,<a href='https://as.com/futbol/2019/12/17/primera/1576613461_453819.html' target='_blank'>'El balance de los Cl?sicos: 96 a 95 para el Bar?a'</a><br/>
As,Previa,Estática,Papel y digital,2,Dos,Interna y externa,2,Dos,Fútbol,Sergio Santos/ Departamento infografía,Sí,Periodista y departamento de infografía,18/12/2019,Ramos y Piqu? viven el Cl?sico de su madurez,<a href='https://as.com/futbol/2019/12/17/primera/1576612450_877060.html' target='_blank'>'Ramos y Piqu? viven el Cl?sico de su madurez'</a><br/><b>Visualización en papel:</b><a href='https://imgur.com/Zi4hfqb' target='_blank'>'https://imgur.com/Zi4hfqb'
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Manu de Juan,No,Periodista,18/12/2019,Courtois se multiplica,<a href='https://as.com/futbol/2019/12/17/primera/1576620348_136574.html' target='_blank'>'Courtois se multiplica'</a><br/>
Marca,Previa,Estática,Papel y digital,0,No se indica,Ninguna,4,Tres o más,Fútbol,Hugo Cerezo/ Departamento de infografía,Sí,Periodista y departamento de infografía,18/12/2019,Todos los Cl?sicos de la d?cada,<a href='https://www.marca.com/futbol/real-madrid-barcelona/2019/12/18/5df9000446163f6b448b45ad.html' target='_blank'>'Todos los Cl?sicos de la d?cada'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,1,Una,Fútbol,Jes?s Colino,No,Periodista,01/12/2019,"""Hay ant?doto para las faltas de Messi: no hacerlas""","<a href='https://as.com/futbol/2019/11/30/primera/1575154677_249822.html' target='_blank'>'""Hay ant?doto para las faltas de Messi: no hacerlas""'</a><br/><b>Visualización en papel:</b><a href='https://imgur.com/XHdoLNr' target='_blank'>'https://imgur.com/XHdoLNr'</a>"
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Felipe Olcina,Sí,Periodista,18/12/2019,Ramos hace historia,<a href='https://www.marca.com/futbol/real-madrid-barcelona/2019/12/18/5df92155ca4741e7178b4612.html' target='_blank'>'Ramos hace historia'</a><br/>
As,Artículo de datos,Estática,Digital,1,Una,Externa,1,Una,Tenis,Marco Gonz?lez,No,Periodista,09/12/2019,Nadal desvel? su versi?n de 'ca?onero' en 2019,<a href='https://as.com/tenis/2019/12/07/mas_tenis/1575733196_521057.html' target='_blank'>'Nadal desvel? su versi?n de 'ca?onero' en 2019'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Papel y digital,2,Dos,Interna y externa,0,Ninguna,Fútbol,Gabriel Sans,Sí,Periodista,18/12/2019,El gran desempate,<a href='https://www.mundodeportivo.com/futbol/fc-barcelona/20191218/472313339287/barca-clasico.html' target='_blank'>'El gran desempate'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,David Salinas,Sí,Periodista,18/12/2019,M?s p?lvora blaugrana,<a href='https://www.sport.es/es/noticias/barca/mas-polvora-blaugrana-7778947' target='_blank'>'M?s p?lvora blaugrana'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,Sí,Periodista,18/12/2019,Valverde vs Zidane: sus n?meros en los Cl?sicos,<a href='https://as.com/futbol/2019/12/17/primera/1576620603_794443.html?m1=cG9ydGFkYV9wb3J0YWRh&m2=RWwgQ2zDoXNpY28%3D&m3=Mw%3D%3D&m4=bm9ybWFs&m5=MTk%3D' target='_blank'>'Valverde vs Zidane: sus n?meros en los Cl?sicos'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Pablo Planas,Sí,Periodista,18/12/2019,"Benzema, ante el reto de pasar de ?gato? a ?perro? frente al Bar?a","<a href='https://www.mundodeportivo.com/futbol/el-clasico-barca-real-madrid/20191218/472332354714/benzema-ante-el-reto-de-pasar-de-gato-a-perro-frente-al-barca.html' target='_blank'>'Benzema, ante el reto de pasar de ?gato? a ?perro? frente al Bar?a'</a><br/>"
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Ram?n Suso,No,Periodista,18/12/2019,La m?s pl?cida victoria copera del Athletic a partido ?nico,<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191218/472331013282/athletic-copa-eliminatoria-partido-unico-victoria-goleada-intercity.html' target='_blank'>'La m?s pl?cida victoria copera del Athletic a partido ?nico'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Pablo Planas,Sí,Periodista,18/12/2019,El Real Madrid iguala su peor racha en los Cl?sicos,<a href='https://www.mundodeportivo.com/futbol/el-clasico-barca-real-madrid/20191218/472334292710/el-real-madrid-iguala-su-peor-racha-en-los-clasicos.html' target='_blank'>'El Real Madrid iguala su peor racha en los Cl?sicos'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Felip Mu?oz,Sí,Periodista,18/12/2019,Se corta la racha goleadora del Real Madrid en el Camp Nou,<a href='https://www.mundodeportivo.com/futbol/el-clasico-barca-real-madrid/20191218/472333456869/se-corta-la-racha-goleadora-del-real-madrid-en-el-camp-nou.html' target='_blank'>'Se corta la racha goleadora del Real Madrid en el Camp Nou'</a><br/>
Marca,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Baloncesto,Andr?s Castej?n,No,Periodista,18/12/2019,El hist?rico registro pasador de los Suns con Ricky Rubio como tim?n,<a href='https://www.marca.com/baloncesto/nba/2019/12/18/5dfa02ecca4741ca3f8b4597.html' target='_blank'>'El hist?rico registro pasador de los Suns con Ricky Rubio como tim?n'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Andr?s Castej?n,No,Periodista,18/12/2019,Anthony Randolph marca diferencias en la Euroliga: as? va su racha triplista,<a href='https://www.marca.com/baloncesto/euroliga/2019/12/18/5dfa1e6cca474137348b45c2.html' target='_blank'>'Anthony Randolph marca diferencias en la Euroliga: as? va su racha triplista'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,C.A. Forjanes,Sí,Periodista,19/12/2019,"Zidane, due?o del Camp Nou","<a href='https://as.com/futbol/2019/12/19/primera/1576712940_434319.html' target='_blank'>'Zidane, due?o del Camp Nou'</a><br/>"
As,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Raguel G. Santos,No,Periodista,19/12/2019,"Baskonia-Madrid, una historia de vidas cruzadas","<a href='https://as.com/baloncesto/2019/12/18/euroliga/1576708579_274696.html' target='_blank'>'Baskonia-Madrid, una historia de vidas cruzadas'</a><br/>"
